gene,Bergmann glial cell,astrocyte,central nervous system macrophage,endothelial cell,fibroblast,leukocyte,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,vascular associated smooth muscle cell
XPNPEP3,0.22633798877547695,0.2179967551055828,0.0,0.0,0.12781520358889412,0.0,0.0,0.18753166267272686,0.07811337133601418,0.019106107130672127,0.0
RASA4,0.38634796298026697,0.5822754977100466,0.2410812677865733,0.0,0.0,0.0,0.0,0.0,0.16010609322613117,0.0,0.0
WDR4,0.0,0.15487496314905425,0.1782793839000133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEL1L3,0.0,0.0,0.0,0.0,0.0,0.0,0.48397771726192207,0.0,0.0,0.0,0.0
IMPG2,0.09973565887085145,0.010710507757404796,0.0,0.011083333333333334,0.0,0.0,0.0,0.0,0.20491752640440034,0.010551181102362205,0.0
HSBP1L1,0.0545197009401642,0.18277896543216782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RRNAD1,0.0350398760814995,0.16609187886517118,0.0,0.0,0.0,0.0,0.0,0.21188942717191828,0.0013111213944161653,0.0,0.0
PLCD3,0.33324362770320487,0.8701050513008597,0.0,0.058166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYM,0.0,0.0,0.0,0.05972564734895191,0.0,0.0,0.1187015503875969,0.12540894220283533,0.0,0.0,0.0
AC106795.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4436055903704311,0.0,0.0,0.0,0.0
OSTF1,0.0,0.0,0.3184407752246822,0.0,0.0,0.0,0.0,0.3568124790562863,0.00046274872744099955,0.0,0.02214765100671141
AC004980.1,0.0,0.0,0.0,0.0,0.13808743169398907,0.0,0.05499031007751938,0.0,0.0,0.0,0.0
MIATNB,0.3757151799024582,0.32963832147846805,0.18271092601523295,0.12324301274147144,0.19548661121631933,0.0,0.0,0.0,0.16975024576135567,0.10692840389604998,0.0
STARD7,0.0,0.01706633992648346,0.0,0.0,0.0,0.0,0.0,0.04880043620501636,0.0,0.0,0.0
ZMPSTE24,0.054534583261259796,0.038772481080810176,0.0,0.0,0.0,0.045046138902379795,0.0,0.02317339149400218,0.15598702516685625,0.0,0.2753306328171587
N4BP2L2,0.17543487484089945,0.0,0.10753006110782574,0.07090012330456227,0.10382513661202186,0.0940990772219524,0.17950581395348839,0.19052162849872772,0.15101033472157951,0.06047424087342204,0.004223521767381416
AL807752.6,0.0,0.0,0.0,0.1140931060798779,0.0,0.0,0.21519965228555085,0.0,0.0,0.0,0.0
DLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDPD5,0.0,0.0,0.0,0.0,0.037486338797814205,0.04326455838284463,0.2143569292123629,0.0,0.0,0.0,0.22582915220582447
AC139887.2,0.016334323292320745,0.1374917387089105,0.0018726591760299626,0.0,0.11442622950819673,0.0,0.0,0.006952017448200654,0.029538793768317136,0.0,0.0
GABPB1-AS1,0.2353361206782207,0.05968842989672676,0.0,0.0,0.0,0.0,0.0,0.2900592066550054,0.28252069821714293,0.0,0.0
WDR7,0.0,0.0,0.0,0.0,0.0,0.0,0.1005329457364341,0.0463013449654671,0.0,0.0,0.0
XPC,0.0,0.05902612246782324,0.0493297851369998,0.0,0.024972677595628417,0.0,0.0,0.017402762631770267,0.0,0.051774138519276695,0.0
CTNNB1,0.06328666383821242,0.0,0.0,0.12389112938008012,0.0,0.0,0.11579457364341085,0.0,0.0,0.0,0.0
DPH2,0.0730517130568133,0.1701171495515264,0.0,0.0,0.0,0.0,0.0,0.04534583181233511,0.0,0.0,0.6651180342877882
GPR137C,0.0,0.0,0.0,0.0,0.0,0.0,0.296986903328257,0.0,0.0,0.0,0.0
RNF165,0.0,0.0,0.0,0.0,0.0,0.10014030164854437,0.24719046431476782,0.0,0.023021749190189726,0.0,0.0
PDE4DIP,0.0,0.3152249324026726,0.0,0.0,0.0,0.0,0.20730800236341046,0.0,0.0,0.0,0.0
ZNF18,0.14588745456114272,0.2545925320383754,0.0936354916687631,0.0,0.0,0.0,0.0,0.05657706499738792,0.10960256164661816,0.0,0.0
POU2F1,0.0,0.0,0.0,0.0,0.0,0.0,0.1933139534883721,0.0,0.0,0.0,0.0
ANGPT2,0.0,0.0,0.0,0.09521605255913167,0.014098360655737704,0.0,0.0,0.0,0.10021351215773083,0.0,0.0
SMS,0.0,0.0,0.0,0.0,0.0,0.0,0.15250911172244355,0.0,0.0,0.0,0.0
ADPRHL1,0.0,0.4379788327572792,0.0,0.32775847380360956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCMT1-AS1,0.04300340203354312,0.0,0.0,0.0,0.0,0.0,0.0,0.10923420570498124,0.10312128746628911,0.0,0.0
FANCL,0.2180746968906277,0.04920324831373377,0.0,0.09380569256062474,0.054863387978142074,0.0,0.0,0.44528406546716875,0.35862986960261156,0.0,0.0
CMC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1247248192747036,0.012417090853000154,0.0,0.0
C16orf95,0.0,0.0,0.0,0.0,0.4467528829158971,0.0,0.24228565912789884,0.0,0.0,0.0,0.0
ZNF586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP41,0.0,0.14605968046795015,0.0,0.0,0.0,0.06274857554060326,0.0,0.02509080887165155,0.0,0.0,0.5684887553976781
WDR59,0.10480858875015259,0.16509786744506935,0.0,0.0,0.0,0.0,0.0,0.1465848072141953,0.18395381342002845,0.0,0.0
PUS7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPRL3,0.1457455642347409,0.09915474216007489,0.0,0.0,0.0,0.0,0.0,0.03244274809160305,0.0,0.0,0.08528559467273703
COL21A1,0.0,0.7162842997892773,0.0,0.0,0.4566058108947394,0.0,0.0,0.0,0.0,0.0,0.30353962522513095
CBX4,0.0,0.0,0.12478765294067998,0.0,0.0,0.0,0.0,0.07963414091141668,0.08687907647862145,0.0,0.0
ITCH,0.0587611370386084,0.0,0.13093830080820026,0.10365289765721332,0.10765027322404372,0.010927634774162214,0.0,0.3174257455386291,0.01565633194508715,0.018082565677243263,0.014782326185834957
RFWD2,0.0,0.0,0.115612063867534,0.040844636251541305,0.0,0.0,0.10465116279069768,0.0,0.0,0.0,0.0
OSBPL8,0.0,0.0,0.0,0.0,0.0,0.10286771731636812,0.0075096899224806205,0.0,0.0,0.0,0.0
SRP54,0.0520789138735681,0.0,0.0,0.0,0.018961748633879782,0.0,0.0,0.1188896079643881,0.013496837883695819,0.0,0.0
TET2,0.3915767048654374,0.24816974752852536,0.3243621123167386,0.09304243732018085,0.06109289617486339,0.0,0.0,0.3086650165035504,0.33798033830321783,0.06013306038894575,0.11748575079259171
GOLGA7B,0.5966218567893645,0.0,0.0,0.0,0.0,0.0,0.13556046383213693,0.0,0.0,0.0,0.0
ACER3,0.0,0.0,0.1387739010447467,0.0,0.0,0.0,0.0,0.35802981501974707,0.30342297414729813,0.0,0.0
PARN,0.0,0.03588307369158061,0.09984230238517643,0.0,0.08295081967213115,0.014084507042253521,0.0,0.08605961468556889,0.0,0.0,0.0
DIRC2,0.05381955584159973,0.0,0.25133187253136363,0.01811035758323058,0.0,0.0,0.0,0.0,0.06906524757056919,0.0,0.0
TTC39B,0.0,0.0,0.0,0.0,0.0,0.0,0.17937853107344634,0.0,0.0,0.0,0.0
FTO,0.17610663272521568,0.16199894976369683,0.0,0.0,0.04562841530054645,0.0,0.11700581395348837,0.062295528898582336,0.0,0.0,0.0
UQCRC2,0.011667373780229105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06466913465987968,0.07744796997611737,0.0
LDLRAD4,0.0,0.0,0.20185294697417702,0.0,0.0,0.0,0.21652460254894232,0.0,0.0,0.0,0.0
RAVER2,0.2589552130778356,0.2332452775670114,0.0,0.0,0.0,0.0,0.0,0.0,0.06420638593243869,0.0,0.0
NELL2,0.0,0.0,0.0,0.0,0.0,0.0,0.5548654924441594,0.0,0.12512562814070352,0.0,0.0
AK9,0.0,0.09823968150238599,0.0,0.0,0.0,0.0,0.0,0.03666848418756816,0.019474008946475396,0.0,0.0
UCK2,0.434616097075048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP2U1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06416415781176875,0.0,0.10873467299100553
ZNF385A,0.3596607794481489,0.5609910672162104,0.16213819874533963,0.0,0.27611741570212417,0.0,0.0,0.0,0.0,0.0,0.0
TMEM170B,0.0,0.0,0.020106445890005913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSF2,0.23942492657851616,0.3450650922160402,0.13866587100862982,0.0,0.13785603707235056,0.0,0.0,0.0,0.0,0.0,0.0
FGF14-AS1,0.22049432436921096,0.0,0.0,0.0,0.0,0.0,0.3807399355403328,0.0,0.0,0.0,0.0
AC005884.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1655134141487189,0.0,0.2528425020326006,0.0
KIF5A,0.0,0.0,0.0,0.0,0.0,0.0,0.2373881025797997,0.0,0.0,0.0,0.0
ACTL6B,0.0,0.0,0.0,0.0,0.0,0.0,0.471715719765056,0.0,0.0,0.0,0.0
CARNMT1,0.0,0.0,0.0,0.0,0.0,0.0,0.13060817547357925,0.0,0.0,0.0,0.0
CH17-340M24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32242489612651026,0.0,0.0,0.0
IRF2,0.28872271686286527,0.1268890952685793,0.15827670621472625,0.0,0.0,0.01639145216124332,0.0,0.21417276697309262,0.0886163813049514,0.0,0.0
NAIP,0.0,0.0,0.5237920764415426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGPAT5,0.0013788714467543488,0.049579905478732714,0.03459491425192194,0.0,0.0,0.0,0.0,0.0,0.09386086688261608,0.0,0.0
KIAA1109,0.0,0.05150533870120777,0.0,0.0,0.09284153005464481,0.0,0.12088178294573644,0.00995092693565976,0.0,0.22439413599400382,0.0
ZNF721,0.0793387719677901,0.022886399439873972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07174663758633225,0.0,0.0,0.0
MCOLN1,0.0,0.0,0.1369379749385903,0.0,0.0,0.0,0.0,0.0,0.0,0.10260806959007299,0.0
FAM217B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08703351416418796,0.03536171525528305,0.0,0.0
AC090114,0.09577219383060293,0.0,0.0,0.06180928894369092,0.0,0.0,0.0,0.0887094430862618,0.0,0.0,0.21769945996965973
MIGA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13308796801163214,0.0,0.0,0.0
PDE7A,0.0,0.0,0.0,0.0,0.011092896174863387,0.24941726947030335,0.0,0.0831515812431843,0.03682708622551288,0.0,0.0
JAKMIP2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.2367630221795501,0.0,0.0,0.0,0.0
EIF1B-AS1,0.17852495399289015,0.0,0.0,0.11478438090978127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP3B2,0.0,0.0,0.0,0.0,0.0,0.0,0.1472282031138317,0.0,0.0,0.0,0.0
TOMM7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CREG1,0.0,0.0,0.41255854487147364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNRC6A,0.0670697213972564,0.1770960966217399,0.0,0.0,0.0,0.0,0.22141472868217055,0.0,0.0,0.0,0.0
GLG1,0.0,0.12769123052686854,0.0,0.0,0.038524590163934426,0.0,0.05717054263565891,0.0,0.0,0.0,0.0
RBM45,0.002793098571630604,0.0,0.0,0.0,0.0,0.0,0.0,0.06942929843693202,0.17170205472522684,0.0,0.0
FREM1,0.06576156130674586,0.3032324266234277,0.0,0.0,0.0,0.0,0.06081754735792622,0.0,0.0,0.0,0.0
STAG3L5P,0.0,0.01789777699982496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGSH,0.23783987297491663,0.0,0.2559082830838446,0.4267667572343016,0.3145810656925533,0.0,0.0,0.0,0.3685221878949032,0.0,0.0
ATOX1,0.0,0.0,0.0,0.03430882397685601,0.0,0.0,0.0,0.2614563984988467,0.0,0.0,0.0
TOM1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05707234305105661,0.0,0.0
LARP1,0.06972139725639938,0.1350526827809882,0.050216834220382416,0.0,0.051693989071038254,0.0,0.0,0.04157579062159215,0.0,0.0,0.0
UBFD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34665963037318187
ZNF714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKAB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FYN,0.29246007532731555,0.21311803375964106,0.0,0.030826140567200986,0.0,0.16027197668771248,0.04481589147286822,0.0,0.24577726019643564,0.0858921869669055,0.0
VPS53,0.0,0.0,0.0,0.0,0.0,0.0,0.14849782049201235,0.0,0.0,0.0,0.0
SPTBN4,0.0,0.0,0.0,0.0,0.0,0.0,0.3284412750121728,0.0,0.0,0.0,0.0
TPTE2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.291172818742374,0.0,0.10319691911124518,0.0,0.0
MEG3,0.0,0.0,0.0,0.0,0.0,0.0,0.39622580900708726,0.0,0.045657874440845285,0.0,0.0
ANKRD20A3,0.0,0.1065759707341063,0.0,0.0,0.0,0.0,0.0,0.0,0.6978673371437651,0.0,0.0
SLC16A1,0.0,0.0,0.0,0.3222442953850589,0.0,0.0,0.0,0.23947371767459796,0.0,0.0,0.0
HEATR3,0.0,0.0,0.06710631187673155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SETD2,0.0,0.0,0.09171101912083579,0.0,0.047650273224043714,0.0,0.10077519379844961,0.0,0.0,0.0,0.0
UGDH-AS1,0.18678688369807625,0.10327174747075497,0.0,0.0,0.0,0.0,0.0,0.2925392398348378,0.04654480950177387,0.0,0.0
DGKE,0.0393508697496818,0.0,0.0,0.03210400211289629,0.0,0.0,0.008557660352276503,0.0,0.0,0.0,0.0
P3H2,0.0,0.4950512854400985,0.7971507882677391,0.0,0.08901328845751078,0.0,0.0,0.1408149556444292,0.3798170670980399,0.0,0.0
ZSWIM5,0.14679677556215528,0.0,0.0,0.0,0.0,0.0,0.044573643410852716,0.0,0.0,0.09672466734902764,0.0
AL353604,0.0,0.07549635974069524,0.0,0.0,0.0,0.0,0.0,0.7097874142494969,0.0,0.0,0.0
ANO10,0.0,0.0,0.0,0.13906443643604333,0.033169398907103825,0.0,0.0,0.0,0.0,0.0,0.0
MRPS31P5,0.0,0.0,0.0,0.2860189783475181,0.0,0.0,0.0,0.3076355166231191,0.0,0.0,0.0
AC104532.1,0.08700066153137133,0.22879648257291896,0.15401503364530983,0.0,0.2731114041004322,0.0,0.0,0.19201076732392983,0.0,0.0,0.0
SGO2,0.22430645537348975,0.3053398147143389,0.0,0.0,0.0,0.0,0.0,0.04527027130769765,0.0,0.0,0.0
CHRNB2,0.0,0.0,0.0,0.0,0.0,0.0,0.3552200934468819,0.0,0.0,0.0,0.0
RPL23AP49,0.2868770904883345,0.5585756905744335,0.17031821697367097,0.0525,0.0,0.0,0.0,0.08441100615423708,0.057772411451677705,0.0,0.0
DDX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A28,0.1546663771933227,0.01813081052369364,0.0,0.0,0.0,0.0,0.0,0.013994910941475827,0.0,0.0,0.0
HMOX2,0.0,0.0,0.0,0.0,0.0,0.11494032835968873,0.0,0.160787725457998,0.0,0.0,0.0
KSR1,0.27216779162375804,0.0,0.08219988172678888,0.0,0.03595628415300547,0.0,0.0,0.15716093638983925,0.186318174305174,0.167325483185624,0.0
PDE6D,0.31215717800776793,0.0,0.0,0.0,0.0,0.0,0.0,0.029989094874591057,0.30295203337466803,0.0,0.0
ZNF33B,0.0,0.0,0.0,0.017298397354362758,0.0,0.0,0.13467929544699236,0.0,0.0,0.0,0.0
DYNC1H1,0.0,0.0,0.0,0.0,0.0,0.0,0.07897286821705427,0.0,0.0,0.0,0.0
LRGUK,0.2416293144804415,0.33339739596918927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB7B,0.053055566195466364,0.0,0.009954661935738221,0.0,0.0,0.2855140303527746,0.0,0.16096195412477443,0.0,0.0,0.0
GMEB1,0.0,0.0,0.0,0.0,0.0,0.0,0.006979062811565304,0.0,0.0,0.0,0.33179178842575074
EFL1,0.13365019157125513,0.0,0.20998747750424196,0.0,0.0,0.0,0.0,0.13826322922988166,0.0838695279831592,0.0,0.0
ENPP7P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THAP9,0.16938292915632935,0.0,0.0,0.0,0.0,0.0,0.0,0.2810136431141292,0.0,0.0,0.0
TULP3,0.10867902403527388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF40,0.014495828029981615,0.012821634867845265,0.0,0.037522258967183926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2K,0.0,0.0,0.13310664301202443,0.0,0.0011475409836065574,0.0,0.021075581395348836,0.0,0.0,0.0,0.0
AC007285.1,0.0,0.0,0.0,0.0,0.0,0.0,0.10493519441674976,0.0,0.0,0.0,0.04349951124144673
SLC9A3-AS1,0.10156854784898006,0.3137916012333456,0.0,0.0,0.0,0.0,0.0,0.0,0.15744799463726517,0.0,0.0
ABHD4,0.021528177113283496,0.017894922425952045,0.0,0.09991278724667176,0.007638702760653981,0.0,0.0,0.0,0.24868056831114582,0.0,0.0
ADCY10P1,0.05568732271841616,0.0,0.027153558052434457,0.0,0.0014754098360655738,0.0,0.0,0.3118510423587928,0.0,0.0,0.0
SLC16A1-AS1,0.0,0.07986171888674952,0.0,0.0,0.0,0.0,0.0,0.09442021083242458,0.0,0.0,0.0
AC006148.1,0.0,0.0,0.0,0.0,0.0,0.0,0.10173937051352844,0.5015035864551628,0.2953407796780452,0.0,0.0
DEPTOR,0.0,0.0,0.3282024168812394,0.14180805589806822,0.0,0.0,0.0,0.5760549569971911,0.0,0.0,0.0
PDIA4,0.08848168628733988,0.1401526336020809,0.0,0.0,0.011202185792349727,0.06459322828199132,0.0,0.11693403608249203,0.0020052444855776647,0.0,0.0
MACROD2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.2346109563817291,0.0,0.07833471587130741,0.0,0.0
GSTM2,0.3536860002249426,0.4673847425663576,0.25219633363436783,0.0,0.0,0.0,0.0,0.0,0.34528090897409314,0.0,0.0
FAM126B,0.0,0.0,0.0,0.0,0.0,0.0,0.05700703123188573,0.0,0.0,0.0,0.0
SEPT11,0.0,0.0,0.0,0.0,0.10021857923497268,0.0,0.1656206284248031,0.0,0.0,0.13993205941376058,0.0
PNMA6A,0.0,0.0,0.0,0.0,0.0,0.0,0.15170414579930375,0.0,0.0,0.0,0.7249088448165733
ATP5A1,0.0,0.0,0.0,0.0,0.0,0.0,0.007228315054835494,0.0,0.0,0.059819389260068176,0.0
AC006058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43517870630551697,0.5036464668841256,0.0,0.0
CABYR,0.033490086666343,0.0,0.03269573140945568,0.0,0.0,0.0,0.0,0.6832250331182862,0.3229190103010863,0.0,0.0
SPSB3,0.037759864234196014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR137B,0.20428885926520857,0.14519240691990676,0.011235955056179775,0.0,0.0,0.20384255730077683,0.0,0.0,0.25194780162821334,0.0,0.0
AC009554,0.2214550829591812,0.0,0.058249556475458306,0.0,0.0,0.0,0.0,0.09714649218466012,0.13327966131312902,0.0,0.0
ZNF75A,0.14742397797286358,0.0162786626991073,0.0,0.0,0.0,0.0,0.0,0.0,0.07488816905753509,0.0,0.0
SNX27,0.052220336586055724,0.0,0.0009856100926473486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP4Z2P,0.0,0.0,0.0,0.6539855689480797,0.0,0.0,0.0,0.0,0.0,0.5228808688346308,0.0
NAALAD2,0.38439896343413704,0.0,0.0,0.0,0.15481751621695644,0.0,0.0,0.35408147637203635,0.4594260417955912,0.0,0.2710077003466626
CAMK4,0.0,0.0,0.0,0.0,0.0,0.030690985619081023,0.4929913424921559,0.0,0.0,0.0,0.0
ABCB8,0.0,0.1683922113516893,0.0,0.0,0.0,0.0,0.0,0.04725554343874955,0.0,0.0,0.0
CERNA1,0.0,0.0,0.0,0.024802849147799542,0.0,0.07874430024552788,0.29724662750199615,0.0,0.0,0.0,0.0
SLC7A8,0.0,0.0,0.0,0.1650966397883934,0.0,0.0,0.2675050956095454,0.0,0.0,0.0,0.0
ABCA6,0.0,0.0,0.0,0.0,0.6713786383729177,0.0,0.0,0.0,0.0,0.0,0.0
MSI2,0.2906262257075588,0.24057538519156937,0.0,0.05278976572133169,0.09273224043715847,0.0,0.13323643410852712,0.0,0.0,0.0,0.0
KIF7,0.3787862088702049,0.6121214219154386,0.0,0.011333333333333334,0.29281279429620094,0.0,0.0,0.0,0.4182011477534876,0.2987301621955756,0.0
ELMO1,0.1964516754769194,0.0,0.2730274263543514,0.10943279901356351,0.0,0.0,0.0,0.34300518348516446,0.08622551287983958,0.0,0.0
VSIG10,0.3466617733920201,0.37359328145628135,0.0,0.0019266337854500616,0.025136612021857924,0.0,0.0,0.0,0.05595403362640753,0.0,0.0
EAPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPATCH2L,0.05370527506717579,0.0,0.1372462054011433,0.0,0.0,0.0,0.0,0.0,0.18768070127585684,0.0,0.0
AAGAB,0.17035963738858692,0.0,0.0,0.0,0.07360655737704919,0.0,0.0,0.010223555070883315,0.0,0.0,0.0
SLC25A20,0.3651316030235997,0.39582351023420104,0.08286749358158446,0.03025,0.2919088298125836,0.0,0.0,0.1504034435783551,0.16853062300799287,0.0,0.0
SF1,0.1302149625229812,0.0,0.0,0.0,0.0,0.0,0.0,0.1458106143220647,0.0,0.06107130672125555,0.0
AZIN2,0.0,0.08093050220502716,0.361733300604339,0.0,0.0,0.0,0.0,0.3115587995840622,0.0493984266543267,0.0,0.0
ZNF702P,0.0,0.0,0.0,0.0,0.0,0.0,0.3286024495994806,0.0,0.0,0.0,0.0
GTF3C1,0.0,0.03728338876247156,0.0,0.0,0.10398907103825136,0.0,0.0,0.0,0.0,0.0,0.0
DRAM2,0.0,0.0,0.09727971614429332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAC,0.0,0.0,0.0,0.0,0.0,0.0,0.19210271317829458,0.0,0.0,0.0,0.0
UBE2Q2P2,0.07202602226704267,0.05630246552477128,0.0,0.0,0.0,0.0,0.0,0.0,0.029808730525991055,0.0,0.0
NUP188,0.2687403290326678,0.18106250387296238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011241610738255034
C1orf123,0.14794503710780713,0.07424799877398366,0.0,0.0,0.0,0.0,0.0,0.24289717821723272,0.10405338060149977,0.0,0.0
HOMER2,0.044336020364870596,0.35760598856004244,0.0,0.0,0.033114754098360656,0.0,0.0,0.0,0.0,0.0,0.0
AL022068,0.26682350705053454,0.26969756851312243,0.0,0.0,0.0,0.0,0.0075924903368304805,0.0,0.0,0.0,0.0
GNA14,0.3811734439781046,0.35833095503611023,0.0,0.7009225613088022,0.15644411832336663,0.0,0.0,0.28132503031440614,0.0,0.0,0.0
AC010210,0.0,0.006345177664974619,0.09908885880275546,0.0,0.20165803275759295,0.0,0.0,0.0,0.0,0.0,0.027181208053691275
LZIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11531949407280909,0.057499084882201415,0.0,0.11738556030866967
CRTC3,0.0,0.0,0.0,0.0,0.18684199580241165,0.0,0.0,0.23029964720518256,0.0,0.007079495052882975,0.10914892874742162
GRIP1,0.0,0.6686551227457083,0.0,0.0,0.042698700739484424,0.0,0.0,0.0,0.4842319894748789,0.048677187183086355,0.0
RAP1GDS1,0.0,0.0,0.0,0.0,0.0,0.0,0.056686046511627904,0.21101405191238898,0.0,0.0,0.0
VPS37A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM189A1,0.0,0.2965100937185977,0.0,0.0,0.0,0.0,0.17148554336989033,0.0,0.0,0.0,0.0
CTTNBP2,0.0,0.0,0.31681925957977164,0.0,0.0,0.0,0.0,0.43057196826190114,0.4479353006900928,0.07446264073694984,0.0
KLHL23,0.14466963544575276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18989743454312827,0.2509007136813233,0.0
ADK,0.03182011030971574,0.0,0.1259116893356988,0.0023890258939580763,0.07387978142076503,0.0,0.030281007751937983,0.0,0.0,0.15796656431252132,0.0
MAP4K2,0.0,0.0,0.0,0.6094311138778362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00882,0.2246823102225525,0.17010789918916522,0.0,0.0,0.09174863387978142,0.0,0.0,0.2572580115822335,0.05649390714175536,0.0,0.0
LARP4,0.0,0.031025730789427622,0.09905381431105854,0.032675709001233046,0.08278688524590164,0.0,0.0,0.0,0.0,0.0,0.0
USO1,0.0,0.0,0.0788488074117879,0.0,0.017595628415300546,0.0,0.0,0.11345874227553616,0.01303408915625482,0.0,0.0
AL139353.1,0.0,0.0,0.0,0.0,0.03273224043715847,0.0,0.0,0.3342579273480226,0.32916235385378245,0.0,0.0
AL365275,0.3417137320071315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12473711221144228,0.0,0.0
NF1,0.14499363597793805,0.0,0.0,0.0,0.0,0.0,0.18968023255813954,0.0,0.07091624248033318,0.0,0.0
PCBP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053344238458742275,0.03304797161807805,0.0,0.0
VKORC1L1,0.0,0.0,0.00014784151389710232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNK,0.0,0.0,0.028927656219199686,0.0,0.05967213114754098,0.3542092069154458,0.0,0.0,0.0,0.0,0.0
MCCC1,0.096102908688665,0.0,0.06776069386950523,0.0,0.0,0.0,0.0,0.03594147582697201,0.05579978405059386,0.0,0.0
CYB561A3,0.16483051455665848,0.08735854737802606,0.10791413470863609,0.0,0.0,0.0152986886838271,0.0,0.009541984732824428,0.0,0.05207486535785209,0.3869250638381193
WAC-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.1694070650188217,0.0,0.0,0.0,0.0
CAPZB,0.04108329797765521,0.01111500087519692,0.303344730456682,0.0843094944512947,0.21226704922426634,0.1382952889752307,0.0,0.0,0.0,0.16790521175664283,0.12078171130037373
KIAA1586,0.0,0.0,0.0,0.0,0.0,0.0,0.027916251246261216,0.0,0.0,0.0,0.0
AC021739.2,0.42741353229126183,0.5854401207030817,0.0,0.0,0.3068037410354043,0.0,0.0,0.0,0.22212060451118257,0.0,0.0
ZNF106,0.0,0.0,0.1300019712201853,0.026433415536374846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMM2,0.0,0.0,0.21077149734072315,0.0,0.17547649072239235,0.0,0.0,0.01167757179207561,0.15002572578104284,0.0,0.0
GNAQ,0.26199160303661156,0.17318776066116992,0.23152596757867552,0.16137484586929715,0.0,0.0,0.0,0.23097555578330545,0.1365879993830017,0.0,0.0
LINC00599,0.0,0.0,0.0,0.0,0.0,0.0,0.57085453936262,0.0,0.0,0.0,0.0
ZNF436-AS1,0.19301778827726887,0.29234927042397907,0.0,0.0,0.0,0.0,0.0,0.0,0.05252817551131632,0.0,0.0
