gene,Bergmann glial cell,astrocyte,central nervous system macrophage,choroid plexus epithelial cell,endothelial cell,ependymal cell,fibroblast,leukocyte,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,vascular associated smooth muscle cell
CD3E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9729050580303223,0.0,0.0,0.0,0.0,0.0
IL32,0.0,0.0,0.0,0.0,0.6374902710181038,0.0,0.19286738865249625,0.9207378240896227,0.0,0.0,0.0,0.0,0.0
TC2N,0.0,0.0,0.0,0.0,0.0,0.4698750303234901,0.22852898580075076,0.9313607069851025,0.0,0.0,0.0,0.0,0.0
CD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9859725841994614,0.0,0.0,0.0,0.0,0.0
IFNG-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8924490543597381,0.0,0.3183385072748258,0.0,0.0,0.0
CCL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968860896952881,0.0,0.0,0.0,0.0,0.0
GZMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9751614150185735,0.0,0.0,0.0,0.0,0.0
IKZF3,0.0,0.0,0.014672472548277167,0.0,0.0,0.0,0.0,0.9649179938563959,0.0,0.0,0.0,0.0,0.0
THEMIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9692582106453071,0.0,0.14075553941155103,0.0,0.0,0.0
CD96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9533410380141825,0.0,0.0,0.27532446727775955,0.0,0.0
TRAV8-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6643134326039875,0.0,0.0,0.0
AC073342.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7283266148245112,0.0,0.0,0.0
NDUFA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20867549596780732,0.0,0.5124872280829962,0.0,0.0,0.0
AC105339.2,0.0,0.3721834886164717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31724648703649583,0.0,0.0,0.0
FAM53A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413921156440526,0.0,0.0,0.0
DDX43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4465980077248398,0.0,0.2288325565354768,0.0
AC073263.1,0.28268629739048673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3669840773330684,0.0,0.0,0.0
FYCO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4398665014875521,0.0,0.0,0.0
AL158211,0.0,0.0,0.0,0.0,0.0,0.12972769340595902,0.0,0.0,0.0,0.27017903199529336,0.0,0.09954579863739592,0.0
TESK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15713965478592243,0.0,0.5451402833716154,0.0,0.0,0.0
YEATS2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6776948582156079,0.0,0.0,0.0
CRYAB,0.0,0.32683837269692667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49015042684170196,0.0,0.0,0.0
SOWAHA,0.2215993411010866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4964670785423232,0.0,0.0,0.0
KRT83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7191487049535232,0.0,0.0,0.0
HEPN1,0.034215328467153285,0.04278123854891902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6825890811811867,0.029643008924776882,0.0,0.0
AC099654.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04868366067697451,0.6512068935826993,0.0,0.0,0.0
ENPP7P14,0.0,0.20900654712436662,0.0,0.0,0.07272727272727272,0.0,0.0,0.0,0.0,0.4520738201577815,0.0,0.0,0.0
SEMA3B-AS1,0.0,0.0,0.0,0.0,0.09329359165424739,0.0,0.0,0.013337816633041918,0.0,0.5473588718277186,0.0,0.0,0.0
LINC00582,0.0,0.0,0.0,0.0,0.09403874813710879,0.0,0.0,0.11466039004707465,0.0,0.35164317129429146,0.0,0.0,0.0
CHODL-AS1,0.0,0.4190506183895132,0.0,0.0,0.0,0.0,0.0,0.40410171867205286,0.0,0.13480018570904106,0.0,0.0,0.0
TMEM165,0.0,0.0,0.0,0.03923129550399765,0.0,0.0,0.0,0.0,0.0,0.5550338697002234,0.0,0.0,0.0
CPEB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7465688946931651,0.0,0.0,0.0
AC105399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8057126775442455,0.0,0.0,0.0
ARSI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8445068562827052,0.0,0.0,0.0
AL589669,0.0,0.0,0.0,0.0,0.0,0.0,0.04358974358974359,0.0,0.0,0.8072656488200537,0.0,0.0,0.0
CDKN1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8199796559743089,0.0,0.02504725897920605,0.0
RAI14,0.0,0.0,0.0,0.3602709292479846,0.0,0.0,0.018718502519798418,0.0,0.0,0.38531876014424243,0.0,0.0,0.0
KCNQ1DN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7298269349386554,0.0,0.0,0.0
AC009988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072602921233534,0.0,0.0,0.0
C2orf82,0.0,0.26641339741098863,0.0,0.5336337740551002,0.0,0.0,0.0,0.0,0.0,0.3161505906435058,0.0,0.0,0.0
AC011363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027342709940874,0.0,0.0,0.0
AC005821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684983671822715,0.0,0.0,0.0
CIR1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6796242017338495,0.0,0.0,0.0
PEX5L-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6897993717028555,0.0,0.0,0.0
FKBP6,0.0,0.0,0.0,0.0,0.0,0.11332968636032094,0.0,0.0,0.0,0.4913781437878124,0.0,0.0,0.0
SLC25A29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4267423183019943,0.0,0.0,0.0
PCSK6,0.4015010102069526,0.0,0.0,0.23892011555861842,0.0,0.0,0.0,0.0,0.0,0.7664483137356453,0.0,0.0,0.0
GNG7,0.0,0.0,0.28262863782072895,0.0,0.0,0.0,0.0,0.0,0.0,0.5886028953136324,0.0,0.0,0.0
LINC01505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684666060918544,0.020696535218198493,0.0,0.0
LINC00326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6541079478208185,0.0,0.0,0.0
LCTL,0.0,0.055698057896665445,0.0,0.0,0.0,0.0,0.0,0.0661286707016364,0.0,0.4948119312647007,0.0,0.0,0.0
DNAH17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7615610148748737,0.0,0.0,0.12010855051290512
PRR5L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7924849332637011,0.0,0.0,0.0
KIF28P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054133103022171135,0.34665000505774934,0.0,0.0,0.0
SYNJ2,0.0,0.0,0.0,0.33257719526031193,0.0,0.0,0.0,0.0,0.0,0.6588491976345076,0.0,0.0,0.0
PIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7065610849304839,0.0,0.0,0.0
SLC12A9-AS1,0.0,0.0,0.04318936877076412,0.0,0.0,0.0,0.0,0.0,0.0,0.527780859754577,0.09902252443688908,0.0,0.0
HHATL,0.0,0.00130718954248366,0.0,0.6135426679145597,0.0,0.0,0.0,0.0,0.0,0.7444180349752336,0.0,0.0,0.0
AL035588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18265411231665513,0.0,0.5336716024444569,0.0,0.0,0.0
AL157871.1,0.0,0.050293147673140345,0.15196662393812874,0.0,0.0,0.0,0.0,0.0,0.0,0.6213986885412965,0.0,0.0,0.0
SCCPDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53552248146512,0.0,0.0,0.0
C10orf128,0.0,0.0,0.42859359148513726,0.0,0.0,0.0,0.0,0.17378874855858234,0.0,0.37472018749294644,0.0,0.0,0.0
AL109761,0.0,0.0,0.0,0.0,0.0,0.009846827133479213,0.0,0.38429256127924705,0.0,0.37396882930655295,0.0,0.0,0.0
CCDC167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2283640974649232,0.0,0.0,0.10248622946558758
IGFL2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6137669877028411,0.0,0.0,0.0
AC011921.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0074481074481074485,0.0,0.0,0.4730269079322306,0.0,0.0,0.0
AL035681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6362470270922558,0.0,0.0,0.0
AC245427.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7263732872796878,0.0,0.0,0.0
TYR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6976606369727955,0.0,0.0,0.0
NPHS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02319264521521103,0.574499067009841,0.0,0.0,0.0
AC103831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7453989765192333,0.0,0.0,0.0
LINC01846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7089065102872701,0.0,0.0,0.0
AC068759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11690203990136741,0.0,0.6395421958583543,0.0,0.0,0.0
RNF220,0.0,0.0,0.0,0.039539574120867546,0.0,0.0,0.1998457925563757,0.0,0.0,0.5971351829309988,0.0,0.0,0.0
LINC01060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.831600628526159,0.0,0.0,0.0
CDK18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8334598363188075,0.0,0.0,0.0
CD164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3487998337074064,0.0,0.0,0.0
DMBT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6779530004625823,0.0,0.0,0.0
EYA4,0.0,0.0,0.0,0.0,0.0,0.7045116952699308,0.0,0.0,0.0,0.8190839795405316,0.0,0.0,0.0
ASPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05525666890831652,0.0,0.653894542921251,0.0,0.0,0.0
HCCAT5,0.0,0.0,0.13949867820379122,0.0,0.0,0.0,0.0,0.0,0.0,0.6349180266753001,0.0,0.0,0.0
FGFR2,0.10219162618117195,0.0,0.0,0.430652532092531,0.0,0.0,0.0,0.0,0.0,0.6373112005893825,0.0,0.0,0.0
FAM95C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027004947307206,0.0,0.0,0.0
CPA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6669363355353453,0.0,0.0,0.0
AC025465.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01969285415796072,0.609432749259855,0.0,0.0,0.0
FNTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7404871565513766,0.0,0.0,0.0
AL133304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9100281034731192,0.0,0.0,0.0
SLC26A9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.574457428660507,0.0,0.2809426467031764,0.0
FNBP1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5929213645795512,0.0,0.0,0.0
DPYSL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.822789143631843,0.0,0.0,0.0
LRRC63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.893780503107876,0.0,0.0,0.0
HAPLN2,0.0,0.0,0.0,0.1727142416744833,0.0,0.0,0.0,0.0,0.0,0.6456643180001196,0.0,0.0,0.0
SVIP,0.0,0.0,0.0,0.3180841680306639,0.0,0.0,0.0,0.0,0.0,0.6023465102088223,0.0,0.0,0.0
AC011944.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058512101210121015,0.6989380034334269,0.0,0.0,0.0
AC104699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6452057578175749,0.0,0.0,0.0
PIEZO2,0.0,0.0,0.0,0.0,0.0,0.0,0.022945804195804196,0.0,0.0,0.8798076299702902,0.0,0.0,0.0
AFDN-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5738536708314109,0.0,0.0,0.0
ST18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7738011637017903,0.0,0.0,0.0
MCHR2-AS1,0.0,0.0,0.0,0.0,0.1269746646795827,0.0,0.0,0.0,0.0,0.5818949422443281,0.0,0.0,0.0
MFSD1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24236619916381352,0.0,0.477484641549363,0.0,0.0,0.0
AC007106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6810611579252281,0.12651340953318274,0.0,0.0
GSN,0.0,0.0,0.0,0.0,0.0,0.0,0.24689567691727518,0.0,0.0,0.44142192100334693,0.0,0.0,0.0
RELL1,0.0,0.0,0.0,0.0,0.1520220985818702,0.0,0.0,0.0,0.0,0.2532918912330519,0.0,0.22976706828676516,0.13653953425384852
UBBP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05996413360233131,0.0,0.6550505052744031,0.0,0.0,0.0
AC025035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644036259684291,0.0,0.0,0.0
MYO1E,0.0,0.0,0.0,0.4597568688289645,0.07329440688383528,0.0,0.0,0.0,0.0,0.5103423302589662,0.0,0.0,0.0
RAD54L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6279688593533299,0.0,0.0,0.0
ANXA13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5968591820832939,0.0,0.0,0.0
S100B,0.0,0.0,0.0,0.028100862143226324,0.0,0.0,0.0,0.0,0.0,0.47584245156365634,0.0,0.0,0.0
PACRG-AS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7986163107215236,0.0,0.0,0.0
SLC25A13,0.0,0.0,0.0,0.14049467814532518,0.0,0.0,0.0,0.0,0.0,0.4592958519994137,0.0,0.0,0.0
USH1C,0.0,0.0845475570628072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7542911937943002,0.0,0.0,0.0
MOBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7757804605919769,0.0,0.0,0.0
NKX2-8,0.0,0.0,0.0,0.0,0.0,0.0,0.019658119658119658,0.0,0.0,0.7049030184286795,0.0,0.0,0.0
ZNF189,0.0,0.0,0.0,0.5064257742364509,0.0,0.0,0.0,0.0,0.0,0.6805429003872491,0.0,0.0,0.0
AL024508,0.0,0.49227697670597814,0.0,0.0,0.0,0.06072210065645514,0.0,0.0,0.0,0.36646334771541883,0.0,0.0,0.0
AL356585.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6987244958749663,0.0,0.0,0.0
SYPL1,0.0,0.0,0.0,0.331430061989247,0.02112784265519361,0.0,0.0,0.0,0.0,0.4141867409997117,0.0,0.026743796109993292,0.0
ACSBG1,0.0,0.3332255196085534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6650867062127691,0.0,0.0,0.0
RPL39P40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697897332892978,0.0,0.0,0.0
SELENOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6781806124750804,0.0,0.0,0.0
LDB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8985058911493752,0.0,0.0,0.0
PTCSC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12307480748074807,0.8765575993610816,0.0,0.0,0.0
AF107885,0.006995133819951338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19335035254072452,0.0,0.0,0.0
RASSF2,0.0,0.0,0.19893084046488985,0.0,0.0,0.0,0.0,0.0,0.0,0.7344275113300751,0.0,0.0,0.0
TBC1D12,0.0,0.0,0.18219400521468523,0.15156347584166072,0.0,0.0,0.0,0.0,0.0,0.4895309327587444,0.0,0.0,0.0
JPT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6247334527236048,0.0,0.0,0.0
SASH1,0.038768866528558744,0.254581727204744,0.0,0.0,0.09649661954517517,0.0,0.15145788336933044,0.0,0.0,0.4217097814948562,0.0,0.058769282360831655,0.0
LINC01103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675323345079305,0.3847746997114546,0.0,0.0
OPN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694064085456982,0.0,0.0,0.0
AL133304.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7054806320076649,0.0,0.0,0.0
C2CD4D,0.0,0.0,0.0,0.0,0.0,0.2854402282501601,0.0,0.0,0.0,0.5795693501564585,0.0,0.0,0.0
AC017083.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21281658669543987,0.0,0.0,0.0
SGK3,0.0,0.0,0.0,0.46297233835438667,0.0,0.0,0.0,0.0,0.0,0.486121220818003,0.0,0.0,0.0
MDFIC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7177012122643216,0.0,0.0,0.0
GPSM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4881254520108709,0.43610631599536104,0.0,0.0
AL512328,0.0,0.31870688375516487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5538569240872742,0.0,0.0,0.0
HIST1H4H,0.0,0.0,0.11649956569103871,0.0,0.0,0.0,0.0,0.12385207088234582,0.0,0.2768779612313152,0.0,0.0,0.0
NKAIN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6523776619342796,0.0,0.0,0.0
AC021915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7162386974297896,0.0,0.0,0.0
SMIM22,0.0,0.0,0.0,0.0,0.11073025335320417,0.0,0.0,0.0,0.010603844546594233,0.505712029366831,0.0,0.0,0.0
TSPAN8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7882056542318826,0.0,0.0,0.0
AL606534.1,0.0,0.0,0.29051012119138403,0.0,0.0,0.0,0.0,0.0,0.0,0.591359863462562,0.0,0.0,0.0
MTCYBP21,0.0,0.0,0.0,0.0,0.06929955290611028,0.0,0.0,0.12530822685496526,0.04322011158896197,0.3274588154660865,0.0,0.0,0.0
AC093909.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6483079952557126,0.0,0.0,0.0
DOCK10,0.0,0.0,0.0322638724131728,0.0,0.0,0.0,0.0,0.0734737952465026,0.0,0.4959778403735856,0.0,0.0,0.0
NPY6R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6186445443537368,0.0,0.0,0.0
CLCA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7034809155312554,0.0,0.0,0.0
LINC00609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8221024707160753,0.0,0.0,0.0
PLS3-AS1,0.2568347449243444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37138450017275426,0.0,0.0,0.0
IQCM,0.0,0.03911689263466471,0.0,0.0,0.0,0.0,0.0,0.015243219009190765,0.0,0.4524209477538874,0.0,0.0,0.0
AL162511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8202421709521672,0.0,0.0,0.0
DUXAP8,0.0,0.0,0.0,0.0,0.012667660208643815,0.0,0.0,0.0,0.0,0.4189535880037169,0.0,0.3670887158281285,0.0
FAM225A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6759007279028589,0.0,0.0,0.0
RBP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7473610831676015,0.0,0.0,0.0
THEMIS2,0.0,0.0,0.7074730569766827,0.0,0.0,0.0,0.0,0.0,0.0,0.3543434284029306,0.0,0.0,0.0
DUXAP10,0.0,0.0,0.0,0.0,0.5154159407429139,0.0,0.0,0.0,0.0,0.5201132526454084,0.0,0.0,0.0
LMF1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025778973324366732,0.0,0.6846775162430464,0.005657894736842106,0.0,0.0
AC008417,0.0,0.0,0.20512347771721423,0.0,0.0,0.0,0.0,0.0,0.0,0.6528342201727629,0.0,0.0,0.0
AC105277,0.0,0.0,0.0,0.0,0.0,0.10822392414296134,0.0,0.0,0.0,0.4505592472237553,0.036867828304292395,0.0,0.0
PTPRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7024905469134758,0.0,0.0,0.0
SOX2-OT,0.0,0.0,0.0,0.04285471582534122,0.0,0.0,0.0,0.0,0.0,0.495133988109031,0.46056779168538187,0.0,0.0
AC079336.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6325584474706447,0.0,0.0,0.0
AC026336.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727811912150894,0.0,0.0,0.0
LINC02428,0.0,0.0,0.07718190721072382,0.0,0.0,0.0,0.0,0.0,0.0,0.6581823532369714,0.0,0.0,0.0
RAB11B-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7060809282683728,0.0,0.0,0.0
AC018946,0.0,0.0,0.0,0.0,0.20601121480816847,0.0,0.0,0.07666442501681238,0.0,0.43650926263576856,0.0,0.0,0.0
GLOD5,0.0,0.4301352946171616,0.0,0.0,0.0,0.1061269146608315,0.0,0.0,0.0,0.35939255764441413,0.0,0.0,0.0
AL049812,0.0,0.0,0.2850774853102306,0.0,0.0,0.0,0.0,0.0,0.0,0.5707190551056067,0.0,0.0,0.0
AC026458,0.0,0.3840927869865425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.539532408336951,0.0,0.0,0.0
AC021915.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005745925616381112,0.6703844755585049,0.0,0.0,0.0
AC027612.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6961625931193267,0.0,0.0,0.0
PCSK6-AS1,0.0,0.0,0.0,0.0,0.13042391324952315,0.0,0.0,0.0,0.0,0.6875325561344772,0.0,0.0,0.0
AL360013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.476934253541591,0.0,0.0,0.0
AL118556.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1315018315018315,0.0,0.0,0.47943792778412897,0.0,0.0,0.0
AC011592,0.0,0.0,0.0,0.0,0.0,0.14952589350838805,0.0,0.0,0.0,0.5160408249270143,0.0,0.0,0.0
SMILR,0.0,0.0,0.0,0.0,0.0,0.0,0.2638781357531358,0.0,0.0,0.5716521678985165,0.0,0.0,0.0
A2MP1,0.0,0.0,0.0,0.0,0.12241391827534737,0.0,0.0,0.23077173645645166,0.0,0.1826648849973713,0.0,0.0,0.0
AC079097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7030935162389719,0.0,0.0,0.0
TSPAN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09005432511491851,0.6045778753368509,0.0,0.0,0.0
AC018904.1,0.0,0.0,0.010174418604651164,0.0,0.0,0.0,0.0,0.14953595737443928,0.0,0.473359239143321,0.0,0.0,0.0
GTSCR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.630205261804908,0.20149428501129577,0.0,0.0
NRTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01817801922273297,0.619681131690365,0.0,0.0,0.0
CCNI2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07206904281551221,0.0,0.40407948792174286,0.0,0.0,0.0
AC010998.1,0.0,0.0,0.0,0.0,0.0,0.31938049506161387,0.0,0.0,0.0,0.426061686178015,0.0,0.0,0.0
ATAD3C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6569002990091757,0.0,0.0,0.0
HEPACAM,0.0,0.3655908329213356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.617704803440559,0.0,0.0,0.0
LINC01159,0.0,0.11300291950174476,0.0,0.0,0.0,0.09099197665937273,0.0,0.0,0.0,0.5308665866953082,0.0,0.0,0.0
PLIN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5032065024419672,0.0,0.0,0.0
PI16,0.0,0.0,0.0,0.0,0.0,0.020331874544128374,0.22343073593073592,0.0,0.0,0.7434773634850504,0.0,0.0,0.0
AC005920.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5047754753653709,0.0,0.15897047691143074,0.0
NIPAL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81411078327647,0.0,0.0,0.0
LGSN,0.0,0.0,0.12136627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.6378071462167707,0.0,0.0,0.0
TRPV6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7115128484061456,0.0,0.0,0.0
GPIHBP1,0.0,0.0,0.0,0.0,0.3610611432249588,0.0,0.0,0.0,0.0,0.7044436310613816,0.0,0.0,0.12772233147250822
ELMO1,0.0,0.0,0.423367248328205,0.0,0.0,0.0,0.0,0.0,0.0,0.4602651351427699,0.0,0.0,0.0
AC237221.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7043963865283054,0.0,0.0,0.0
AC011483.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7180288571001247,0.0,0.0,0.0
AL158198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45040473038740536,0.0,0.5786139650374797,0.0,0.0,0.0
CCNE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7365699932922446,0.0,0.0,0.0
C2CD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.815438189946706,0.0711842105263158,0.0,0.0
SEPT8,0.0,0.0,0.0,0.24569180684289949,0.0,0.0,0.0,0.0,0.0,0.49074517101599113,0.0,0.0,0.0
ANLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9305693867623994,0.0,0.0,0.0
AL136038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39952243322793607,0.0,0.0,0.0
ITGA2,0.0,0.0,0.0,0.0,0.10387643852210782,0.0,0.0,0.0,0.0,0.8877449677848017,0.0,0.0,0.0
DBNDD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6115547480046646,0.0,0.0,0.0
